Approx Module;VVenC Profile;Video;Read BER;Write BER;QP;Rep.;YUV-PSNR;Bitrate;Execution Time
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;22;0;42.6553;3428.1412;972.912
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;22;1;42.6553;3428.1412;969.785
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;22;2;42.6553;3428.1412;989.037
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;22;3;42.6553;3428.1412;986.113
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;22;4;42.6553;3428.1412;987.834
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;27;0;39.709;1661.3647;653.214
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;27;1;39.709;1661.3647;656.252
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;27;2;39.709;1661.3647;655.262
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;27;3;39.709;1661.3647;645.838
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;27;4;39.709;1661.3647;651.189
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;32;0;36.9105;839.9529;428.729
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;32;1;36.9105;839.9529;429.058
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;32;2;36.9105;839.9529;427.825
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;32;3;36.9105;839.9529;426.905
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;32;4;36.9105;839.9529;427.73
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;37;0;34.4237;437.0118;300.149
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;37;1;34.4237;437.0118;296.061
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;37;2;34.4237;437.0118;299.977
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;37;3;34.4237;437.0118;300.008
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;37;4;34.4237;437.0118;289.939
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;22;0;42.6419;3435.0588;12244.303
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;22;1;42.6361;3437.3412;12197.404
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;22;2;42.6367;3432.3529;12280.484
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;22;3;42.6288;3426.7765;12081.267
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;22;4;42.6361;3425.2235;12099.704
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;27;0;39.6845;1665.7647;9461.951
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;27;1;39.6679;1663.6235;9230.874
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;27;2;39.6761;1659.5059;9221.489
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;27;3;39.6853;1661.4824;9216.118
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;27;4;39.691;1663.8588;9270.785
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;32;0;36.9084;837.4588;7264.497
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;32;1;36.9145;840.0706;7200.132
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;32;2;36.932;842.7059;7174.311
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;32;3;36.9022;839.5765;7378.679
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;32;4;36.9104;840.2118;7340.461
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;37;0;34.4293;439.3647;5977.247
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;37;1;34.4211;437.7647;5937.205
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;37;2;34.4124;438.9412;6030.993
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;37;3;34.4093;438.3765;5960.598
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;37;4;34.3949;436.7765;5832.995
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;22;0;42.6495;3425.4353;12342.648
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;22;1;42.6442;3430.1882;12420.967
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;22;2;42.6506;3429.6706;12350.915
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;22;3;42.6499;3433.5765;12284.29
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;22;4;42.6502;3430.9176;12374.363
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;27;0;39.6969;1662.1882;9378.068
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;27;1;39.6921;1659.8118;9310.454
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;27;2;39.7013;1665.8118;9384.268
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;27;3;39.6958;1664.5647;9365.079
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;27;4;39.693;1660.5176;9408.759
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;32;0;36.9347;840.2824;7580.146
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;32;1;36.9243;841.4824;7305.887
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;32;2;36.9139;838.4941;7336.465
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;32;3;36.9174;839.8588;7357.957
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;32;4;36.9136;838.9176;7331.975
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;37;0;34.413;436.1412;5929.34
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;37;1;34.4262;438.0941;5937.958
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;37;2;34.4169;437.4588;5944.723
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;37;3;34.4382;440.3765;5866.85
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;37;4;34.39;436.1882;5929.734
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;22;0;42.6618;3429.0588;12471.96
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;22;1;42.6538;3429.5529;12535.007
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;22;2;42.666;3434.5176;12226.586
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;22;3;42.6548;3432.5176;12325.131
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;22;4;42.6553;3425.7176;12396.375
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;27;0;39.6973;1658.7765;9350.535
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;27;1;39.709;1661.0353;9359.9
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;27;2;39.6998;1663.0118;9433.029
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;27;3;39.6803;1657.9294;9478.569
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;27;4;39.7099;1664.0941;9363.372
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;32;0;36.9276;840.9412;7348.779
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;32;1;36.9209;837.9529;7464.582
