Approx Module;VVenC Profile;Video;Read BER;Write BER;BD-Rate;BD-PSNR
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.27201689079099367;-0.010566693268809263
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.7624776916245191;-0.03004868091083309
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.4324752095296036;-0.01666381961324057
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.4449225965786674;-0.017139253741881154
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.507803091917447;-0.019722473281710444
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.11444452843158981;-0.0044202402416867416
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.6728187651879214;-0.026549108327482352
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;-0.15810915073857235;0.006223180154946211
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;-0.008199184956614314;0.00040604292849102003
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.21126491077103626;-0.00822242356269909
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;0.1482939528667071;-0.005626511489590621
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;0.17736166957560418;-0.00684242474831661
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;-0.04203926147512416;0.0017541852901355305
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;-0.1321837714558738;0.005302902654224714
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;-0.11425862212233184;0.004433673115183077
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;-0.05517055119890202;0.0022145857863099133
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.038124589505472706;-0.001449159395639834
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.07149394212651039;-0.002736729495104195
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.1355259796636199;-0.005255483007551062
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;-0.014008281493593788;0.0007840552000530894
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;0.012811699898107598;-0.0003675878310337446
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;0.048419214105921426;-0.0017959440142999638
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.11903051834709633;0.004681114396741555
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.013121216616118758;0.0005258165033395088
filt_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.0007284834060539147;2.4244401112491844e-05
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;0.2402260287469815;-0.010686354990806017
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;0.10925628788593933;-0.004474163281904952
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;0.2662241662546361;-0.011451100867213388
