Approx Module;VVenC Profile;Video;Read BER;Write BER;BD-Rate;BD-PSNR
reco_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;0.004085430224631814;-2.1312763657553367e-05
reco_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;-0.0004669864711925875;2.4309229579214743e-05
reco_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;0;0;0.0;0.0
reco_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.22802741720837627;-0.008755063379747328
reco_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.029760875720352686;-0.0009509301945738395
reco_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.06605989446806237;-0.0023451005878033534
reco_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;0.08801292395608229;-0.003434950143296708
reco_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;0.0174838393782073;-0.0006918054176966654
reco_inter_approx;randomaccess_medium;PartyScene_832x480_50;0;0;0.0;0.0
reco_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_03;1E_03;0.019091253725278534;0.0006682100258448628
reco_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_04;1E_04;0.019141008056888786;-0.0001363707366155506
reco_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_05;1E_05;0.00870060526512173;0.0011441373030251438
reco_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_06;1E_06;0.007994364789154496;0.0005483583222536879
reco_inter_approx;randomaccess_medium;PartyScene_832x480_50;1E_07;1E_07;0.00712546986156859;-0.0003133642516885926
reco_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;0;0;0.0;0.0
reco_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_03;1E_03;0.4584056015009219;-0.017977408307619805
reco_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_04;1E_04;0.09427004552167162;-0.0038273289975722102
reco_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_05;1E_05;0.15648967746419995;-0.006118623185065273
reco_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_06;1E_06;0.05104817151999619;-0.0019162361182461602
reco_inter_approx;randomaccess_medium;RaceHorsesC_832x480_30;1E_07;1E_07;-0.014163059220095864;0.0005584315475566865
